Cover,Title,Author,Genre,Rating,Rating Count,Year,Pages
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1675547926i/59794928.jpg,Sustainable & Responsible Investing 360°: Lessons Learned from World Class Investors,R. Scott Arnell,"Inspirational, Nonfiction, How , To, Business",4.28,795 ratings8 reviews,"Published August 17, 2022","393 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1644595325i/60099660.jpg,If You Could See the Sun,Ann Liang,"Fantasy, Romance, Young , Adult, Contemporary",4.04,"25,117 ratings5,950 reviews","First published October 11, 2022","352 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389274650i/222078.jpg,The Story of Art,E.H. Gombrich,"Art, Nonfiction, History, Art , History",3.96,"405,670 ratings1,390 reviews","First published January 1, 1950","688 pages, Unknown Binding"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1400270646i/11279.jpg,Summer of Night,Dan Simmons,"Horror, Fiction, Thriller, Fantasy, Mystery",4.04,"25,209 ratings2,077 reviews","First published February 13, 1991","600 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1547157881i/13412515.jpg,Law Man,Kristen Ashley,"Romance, Contemporary , Romance, Contemporary, Adult",4.30,"45,131 ratings2,850 reviews","First published January 1, 2012","535 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386923584i/25905.jpg,Beneath the Wheel,Hermann Hesse,"Fiction, Classics, German , Literature, Literature",3.87,"18,451 ratings1,058 reviews","First published January 1, 1906","192 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1594563107i/49090884.jpg,Tender is the Flesh,Agustina Bazterrica,"Horror, Fiction, Dystopia, Science , Fiction",3.82,"166,213 ratings34,492 reviews","First published November 29, 2017","209 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1567213308i/31331.jpg,Blood Canticle,Anne Rice,"Vampires, Horror, Fantasy, Fiction, Paranormal",3.73,"24,090 ratings618 reviews","First published January 1, 2003","400 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388511706i/1528410.jpg,Night Train to Lisbon,Pascal Mercier,"Fiction, Philosophy, Portugal, Historical , Fiction",3.74,"24,048 ratings2,538 reviews","First published January 1, 2004","496 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309203334i/89185.jpg,Chasm City,Alastair Reynolds,"Science , Fiction, Fiction, Space , Opera",4.13,"24,752 ratings1,057 reviews","First published May 1, 2001","694 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1324955449i/11112619.jpg,Fever,Lauren DeStefano,"Young , Adult, Dystopia, Romance, Science ",3.78,"45,011 ratings3,351 reviews","First published February 21, 2012","341 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348539236i/97486.jpg,The Crow,James O'Barr,"Graphic , Novels, Comics, Horror, Fantasy",4.30,"15,128 ratings831 reviews","First published January 1, 1989","240 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1673368811i/210255.jpg,Against Nature,Joris-Karl Huysmans,"Fiction, Classics, France, French , Literature19th ",3.81,"13,199 ratings1,094 reviews","First published January 1, 1884","242 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1554225620i/7661.jpg,Next,Michael Crichton,"Fiction, Science , Fiction, Thriller, Mystery",3.53,"72,421 ratings3,586 reviews","First published November 28, 2006","431 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1274139506i/7274337.jpg,The Invisible Bridge,Julie Orringer,"Historical , Fiction, Fiction, World , War ",4.18,"52,442 ratings5,275 reviews","First published May 4, 2010","28 pages, Audiobook"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1455917180i/25812109.jpg,The Female of the Species,Mindy McGinnis,"Young , Adult, Contemporary, Fiction, Mystery",4.16,"35,677 ratings7,232 reviews","First published September 20, 2016","368 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571161915i/51931067.jpg,Felix Ever After,Kacen Callender,"L, G, B, T, Young ",4.26,"58,132 ratings11,213 reviews","First published May 5, 2020","368 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1604991895i/55659629.jpg,It Happened One Summer,Tessa Bailey,"Romance, Contemporary, Contemporary , Romance, Fiction",3.99,"480,999 ratings47,613 reviews","First published July 13, 2021","385 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354001608i/15827066.jpg,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,Jenna Miscavige Hill,"Nonfiction, Memoir, Religion, Biography, Cults",3.76,"38,536 ratings3,491 reviews","First published February 5, 2013","402 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1689278933i/206962.jpg,Hop On Pop,Dr. Seuss,"Childrens, Picture , Books, Fiction, Classics",4.03,"56,477 ratings1,573 reviews","First published January 1, 1963","64 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347229019i/2152871.jpg,Kushiel's Mercy,Jacqueline Carey,"Fantasy, Romance, Fiction, Epic , Fantasy",4.33,"17,532 ratings584 reviews","First published May 31, 2008","653 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1547657432i/80410.jpg,Four Quartets,T.S. Eliot,"Poetry, Classics, Fiction, Literature20th , Century",4.38,"17,321 ratings1,070 reviews","First published January 1, 1943","48 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1217735909i/44687.jpg,Enchanters' End Game,David Eddings,"Fantasy, Fiction, Epic , Fantasy, High ",4.19,"91,718 ratings1,173 reviews","First published December 1, 1984","384 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320514843i/124272.jpg,The Wings of the Dove,Henry James,"Classics, Fiction, Literature, American, Historical ",3.79,"16,962 ratings732 reviews","First published January 1, 1902","741 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1432712438i/13154150.jpg,"Attack on Titan, Vol. 1",Hajime Isayama,"Manga, Fantasy, Graphic , Novels, Horror",4.47,"228,021 ratings4,572 reviews","First published March 17, 2010","193 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1633657091i/59238375.jpg,Girl Missing,Kate Gable,"Mystery, Thriller, Crime, Fiction, Mystery ",3.93,"9,393 ratings372 reviews","First published June 7, 2021","330 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1332672492i/47994.jpg,The Last Continent,Terry Pratchett,"Fantasy, Fiction, Humor, Comedy, Science ",3.99,"56,783 ratings1,546 reviews","First published January 1, 1998","416 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327887013i/2003625.jpg,Dark Desires After Dusk,Kresley Cole,"Paranormal , Romance, Paranormal, Romance, Fantasy",4.34,"47,870 ratings1,660 reviews","First published May 20, 2008","368 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1419962914i/53764.jpg,The Great Dune Trilogy,Frank Herbert,"Science , Fiction, Fiction, Fantasy, Classics",4.36,"60,870 ratings477 reviews","First published April 1, 1979","912 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1313987798i/12042279.jpg,Darker After Midnight,Lara Adrian,"Paranormal , Romance, Paranormal, Vampires, Romance",4.37,"19,367 ratings1,120 reviews","First published January 24, 2012","384 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1636609478i/49644532.jpg,Antes de diciembre,Joana Marcús,"Romance, Love, Young , Adult, Spanish ",4.44,"91,289 ratings11,034 reviews","First published October 1, 2019","496 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1326561008i/6251543.jpg,"The Man Who Loved Books Too Much: The True Story of a Thief, a Detective, and a World of Literary Obsession",Allison Hoover Bartlett,"Nonfiction, Books , About , Books, True ",3.44,"13,109 ratings2,263 reviews","First published August 1, 2009","274 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344313042i/3181564.jpg,The Housekeeper and the Professor,Yōko Ogawa,"Fiction, Japan, Japanese , Literature, Contemporary",4.05,"69,961 ratings10,836 reviews","First published August 29, 2003","180 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439162367i/19427193.jpg,I Too Had a Love Story,Ravinder Singh,"Romance, Fiction, Indian , Literature, Love",3.63,"41,524 ratings2,336 reviews","First published February 28, 2007","212 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1553101923i/118252.jpg,Mahabharata,C. Rajagopalachari,"Classics, Mythology, Religion, India, Fiction",4.31,"10,917 ratings578 reviews","First published January 1, 1951","483 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1649008954i/60743456.jpg,The Oldest Dance,Misba,"Fantasy, Post , Apocalyptic, Science , Fiction ",4.56,"6,534 ratings947 reviews","First published September 19, 2021","258 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1374256390i/14896701.jpg,Ancient Blood: A Novel of the Hegemony,Brian McKinley,"Paranormal, Fantasy, Vampires, Thriller, Supernatural",4.28,156 ratings40 reviews,"First published September 11, 2011","374 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327068385i/13323842.jpg,Predestined,Abbi Glines,"Paranormal, Young , Adult, Romance, Fantasy",4.05,"39,716 ratings1,620 reviews","First published March 26, 2012","214 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924581i/13661.jpg,Tehanu,Ursula K. Le Guin,"Fantasy, Fiction, Young , Adult, Science ",4.02,"48,312 ratings2,954 reviews","First published June 20, 1990","281 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1375949065i/215492.jpg,Lord Edgware Dies,Agatha Christie,"Mystery, Fiction, Crime, Classics, Detective",3.94,"48,631 ratings3,146 reviews","First published January 1, 1933","219 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1506301341i/9597.jpg,Player Piano,Kurt Vonnegut Jr.,"Fiction, Science , Fiction, Classics, Dystopia",3.89,"55,189 ratings2,683 reviews","First published August 18, 1952","341 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546431135i/33722.jpg,The Undomestic Goddess,Sophie Kinsella,"Chick , Lit, Romance, Fiction, Contemporary",3.86,"291,946 ratings9,542 reviews","First published July 19, 2005","404 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1415677371i/180116.jpg,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",Tony Robbins,"Self , Help, Nonfiction, Personal , Development",4.15,"69,820 ratings2,122 reviews","First published January 1, 1992","544 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1660867781i/26228034.jpg,The Obelisk Gate,N.K. Jemisin,"Fantasy, Fiction, Science , Fiction, Dystopia",4.31,"153,613 ratings11,870 reviews","First published August 16, 2016","410 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1615916179i/53223710.jpg,Heaven,Mieko Kawakami,"Fiction, Contemporary, Japan, Japanese , Literature",3.82,"43,032 ratings6,856 reviews","First published September 2, 2009","192 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308879310i/2186848.jpg,"The Absolute Sandman, Volume 3",Neil Gaiman,"Comics, Graphic , Novels, Fantasy, Fiction",4.69,"7,779 ratings197 reviews","First published December 1, 1993","576 pages, Slipcased Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389100014i/439275.jpg,Princess in the Spotlight,Meg Cabot,"Young , Adult, Romance, Fiction, Contemporary",3.71,"62,082 ratings2,151 reviews","First published June 26, 2001","257 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1317065387i/657034.jpg,Heartsick,Chelsea Cain,"Mystery, Thriller, Fiction, Crime, Mystery ",3.93,"41,299 ratings3,175 reviews","First published September 4, 2007","326 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657551049i/52251.jpg,Claudius the God and His Wife Messalina,Robert Graves,"Historical , Fiction, Fiction, Classics, Historical",4.21,"14,833 ratings732 reviews","First published January 1, 1934","533 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358594290i/165030.jpg,Anybody Out There?,Marian Keyes,"Chick , Lit, Fiction, Romance, Contemporary",3.93,"62,699 ratings1,857 reviews","First published May 9, 2006","456 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1576856730i/49570871.jpg,Mistress of Rome,Kate Quinn,"Historical , Fiction, Historical, Fiction, Romance",4.03,"23,501 ratings2,054 reviews","First published April 6, 2010","470 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1426334293i/23149128.jpg,Extraordinary Means,Robyn Schneider,"Young , Adult, Contemporary, Romance, Fiction",3.93,"21,111 ratings2,750 reviews","First published May 26, 2015","336 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1523543089i/27834600.jpg,"In a Dark, Dark Wood",Ruth Ware,"Mystery, Thriller, Fiction, Mystery , Thriller",3.72,"336,536 ratings26,389 reviews","First published July 30, 2015","308 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1415588203i/22889767.jpg,Better Than Before: Mastering the Habits of Our Everyday Lives,Gretchen Rubin,"Nonfiction, Self , Help, Personal , Development",3.82,"40,528 ratings4,005 reviews","First published March 17, 2015","298 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1581254344i/40470.jpg,Cities of the Plain,Cormac McCarthy,"Fiction, Westerns, Historical , Fiction, Literature",4.12,"25,939 ratings1,664 reviews","First published May 12, 1998","293 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1440734319i/2798094.jpg,Swallowing Darkness,Laurell K. Hamilton,"Fantasy, Urban , Fantasy, Paranormal, Romance",4.16,"29,732 ratings817 reviews","First published November 4, 2008","365 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1490993178i/95621.jpg,As Sure as the Dawn,Francine Rivers,"Christian , Fiction, Historical , Fiction, Christian",4.41,"39,824 ratings1,619 reviews","First published June 1, 1995","520 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390894862i/3973.jpg,Ilium,Dan Simmons,"Science , Fiction, Fantasy, Fiction, Mythology",4.03,"29,902 ratings1,349 reviews","First published January 1, 2003","731 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1660273778i/8458018.jpg,The Warlock,Michael Scott,"Fantasy, Young , Adult, Fiction, Mythology",4.18,"58,169 ratings2,000 reviews","First published May 24, 2011","400 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328736940i/10964693.jpg,The Marriage Plot,Jeffrey Eugenides,"Fiction, Contemporary, Romance, Literary , Fiction",3.46,"119,947 ratings12,087 reviews","First published October 1, 2011","406 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330924946i/116114.jpg,From Here to Eternity,James  Jones,"Fiction, Classics, Historical , Fiction, War",4.08,"17,476 ratings607 reviews","First published January 1, 1951","816 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1374734363i/17905709.jpg,The Narrow Road to the Deep North,Richard Flanagan,"Fiction, Historical , Fiction, War, Australia",4.02,"56,023 ratings6,742 reviews","First published September 23, 2013","467 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1477027207i/30841984.jpg,Kings of the Wyld,Nicholas Eames,"Fantasy, Fiction, Humor, Adult, High ",4.28,"48,059 ratings7,118 reviews","First published February 21, 2017","502 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389760569i/31304.jpg,Nemesis,Agatha Christie,"Mystery, Fiction, Crime, Classics, Mystery ",3.86,"37,444 ratings2,269 reviews","First published January 1, 1971","213 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1333576665i/13414676.jpg,The End of Your Life Book Club,Will Schwalbe,"Nonfiction, Memoir, Books , About , Books",3.81,"54,322 ratings7,996 reviews","First published October 2, 2012","336 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438012963i/23309634.jpg,Before We Were Strangers,Renee Carlino,"Romance, Contemporary, New , Adult, Fiction",4.12,"99,320 ratings11,201 reviews","First published August 18, 2015","320 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1547869259i/43317482.jpg,In the Dream House,Carmen Maria Machado,"Nonfiction, Memoir, L, G, B",4.44,"112,292 ratings16,827 reviews","First published November 5, 2019","251 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1507338175i/35068534.jpg,Monday's Not Coming,Tiffany D. Jackson,"Young , Adult, Mystery, Contemporary, Fiction",4.25,"45,422 ratings8,220 reviews","First published May 22, 2018","448 pages, ebook"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1582287822i/46000520.jpg,The Thursday Murder Club,Richard Osman,"Mystery, Fiction, Crime, Mystery , Thriller",3.90,"411,232 ratings43,116 reviews","First published September 3, 2020","382 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441314151i/4201106.jpg,A Rule Against Murder,Louise Penny,"Mystery, Fiction, Audiobook, Canada, Crime",4.21,"91,002 ratings6,255 reviews","First published January 1, 2008","322 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327893509i/44133.jpg,The Winter's Tale,William Shakespeare,"Classics, Plays, Drama, Fiction, Theatre",3.71,"32,516 ratings1,827 reviews","First published January 1, 1623","306 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1356010653i/13062645.jpg,Poseidon’s Children,Michael  West,"Horror, Fantasy, Mythology, Urban , Fantasy",3.50,430 ratings67 reviews,"First published March 1, 2012","311 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359743681i/422728.jpg,The Unknown Soldier,Väinö Linna,"Classics, Fiction, Finnish , Literature, War",4.04,"6,826 ratings248 reviews","First published December 3, 1954","338 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1316638198i/143727.jpg,Pirates!,Celia Rees,"Historical , Fiction, Young , Adult, Pirates",3.83,"16,364 ratings861 reviews","First published October 1, 2003","379 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1371834025i/17157681.jpg,"The Hobbit, Part One",J.R.R. Tolkien,"Fantasy, Fiction, Classics, Adventure, Science ",4.31,"377,122 ratings722 reviews","First published September 21, 1937","230 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1608557750i/45300567.jpg,The Maidens,Alex Michaelides,"Mystery, Thriller, Fiction, Mystery , Thriller",3.62,"298,735 ratings36,694 reviews","First published June 3, 2021","337 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1519783443i/24726.jpg,Water Music,T. Coraghessan Boyle,"Fiction, Historical , Fiction, Africa, Adventure",4.20,"4,939 ratings329 reviews","First published January 1, 1981","437 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359402937i/522534.jpg,"Geisha, a Life",Mineko Iwasaki,"Nonfiction, Japan, Biography, Memoir, History",3.92,"24,367 ratings1,609 reviews","First published September 30, 2002","297 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1339807006i/13152194.jpg,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,Cheryl Strayed,"Nonfiction, Self , Help, Memoir, Essays",4.19,"113,736 ratings11,279 reviews","First published July 10, 2012","354 pages, ebook"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1374686324i/18134249.jpg,Ruin,Rachel Van Dyken,"Romance, New , Adult, College, Contemporary",4.16,"40,410 ratings3,972 reviews","First published August 11, 2013","250 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388606676i/97961.jpg,Archangel,Sharon Shinn,"Fantasy, Romance, Science , Fiction, Fiction",4.04,"10,535 ratings842 reviews","First published May 1, 1996","400 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347578693i/129947.jpg,The Water Is Wide,Pat Conroy,"Memoir, Nonfiction, Biography, Education, Southern",4.16,"24,143 ratings1,869 reviews","First published January 1, 1972","310 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338388165i/63580.jpg,Message From Nam,Danielle Steel,"Romance, Fiction, Historical , Fiction, War",4.10,"11,667 ratings416 reviews","First published May 1, 1990","417 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327886768i/11851522.jpg,The Complete Works of H.P. Lovecraft,H.P. Lovecraft,"Horror, Fiction, Classics, Fantasy, Short ",4.35,"17,145 ratings519 reviews","First published November 1, 1978","811 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532735651i/40963358.jpg,Dhalgren,Samuel R. Delany,"Science , Fiction, Fiction, Fantasy, Science ",3.77,"11,208 ratings1,247 reviews","First published January 1, 1975","836 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388246934i/38503.jpg,Tales of Ordinary Madness,Charles Bukowski,"Fiction, Short , Stories, Poetry, Classics",3.87,"27,473 ratings1,165 reviews","First published January 1, 1967","238 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320549305i/8546358.jpg,The Peach Keeper,Sarah Addison Allen,"Fiction, Magical , Realism, Romance, Chick ",3.85,"61,906 ratings7,027 reviews","First published March 22, 2011","273 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1398707039i/22020052.jpg,"It Ain't Me, Babe",Tillie Cole,"Romance, Dark, Contemporary, Abuse, Contemporary ",4.06,"51,841 ratings5,630 reviews","First published April 26, 2014","466 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1533627559i/5153799.jpg,Father Mine,J.R. Ward,"Paranormal, Paranormal , Romance, Vampires, Romance",4.47,"41,872 ratings1,625 reviews","First published October 7, 2008","91 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320532445i/6135237.jpg,South of Broad,Pat Conroy,"Fiction, Southern, Historical , Fiction, Contemporary",3.84,"47,273 ratings5,907 reviews","First published August 11, 2009","514 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360699932i/17156015.jpg,Beauty from Pain,Georgia Cates,"Romance, Erotica, Contemporary, Contemporary , Romance",4.22,"55,973 ratings3,507 reviews","First published January 11, 2013","338 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390961759i/128756.jpg,Death du Jour,Kathy Reichs,"Mystery, Crime, Fiction, Thriller, Mystery ",3.96,"47,110 ratings1,736 reviews","First published May 18, 1999","451 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1653239288i/34895950.jpg,The Tea Dragon Society,Kay  O'Neill,"Graphic , Novels, Fantasy, Middle , Grade",4.36,"53,436 ratings11,157 reviews","First published October 18, 2017","71 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1413749614i/22571552.jpg,So You've Been Publicly Shamed,Jon Ronson,"Nonfiction, Psychology, Sociology, Audiobook, Journalism",3.93,"62,002 ratings6,382 reviews","First published March 9, 2015","290 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1646845024i/58437812.jpg,She Gets the Girl,Rachael Lippincott,"Romance, L, G, B, T",4.13,"46,997 ratings8,238 reviews","First published April 5, 2022","384 pages, Hardcover"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388378667i/62292.jpg,Sword in the Storm,David Gemmell,"Fantasy, Fiction, Epic , Fantasy, Heroic ",4.29,"11,736 ratings377 reviews","First published January 1, 1998","439 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1375671200i/9300768.jpg,The Heroes,Joe Abercrombie,"Fantasy, Fiction, Epic , Fantasy, Dark ",4.33,"59,290 ratings3,399 reviews","First published January 27, 2011","581 pages, ebook"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359571572i/11544421.jpg,Magic Rises,Ilona Andrews,"Urban , Fantasy, Fantasy, Paranormal, Romance",4.45,"57,305 ratings3,832 reviews","First published July 30, 2013","329 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408979842i/23005802.jpg,The Waking,Lucian Bane,"Paranormal, Fantasy, Paranormal , Romance, Romance",3.90,715 ratings133 reviews,"First published August 28, 2014","123 pages, Kindle Edition"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1630471264i/37741.jpg,Tales of a Fourth Grade Nothing,Judy Blume,"Childrens, Fiction, Middle , Grade, Young ",4.11,"138,472 ratings3,354 reviews","First published January 1, 1972","144 pages, Mass Market Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348780305i/181077.jpg,Sadako and the Thousand Paper Cranes,Eleanor Coerr,"Historical , Fiction, Childrens, Fiction, Young ",4.12,"26,500 ratings2,052 reviews","First published January 1, 1977","80 pages, Paperback"
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1462850258i/25893693.jpg,Lilac Girls,Martha Hall Kelly,"Historical , Fiction, Fiction, World , War ",4.29,"293,074 ratings22,399 reviews","First published April 5, 2016","487 pages, Hardcover"
